"SiteID","RoomID","ApplianceID","Type","Make","Make_Other","Model","Vintage","Serial","Energy_Star","WiFi_Capable","Room_Type","Dishwasher_Missing_Model_Reason","Dishwasher_Missing_Model_Reason_Other"
"SITE_1545","ROOM_30828","APPL_169941","Standard (approx 24in.)","Whirlpool",NA,"WDT750SAKZ0","Unknown","FA4004222","No","No","Kitchen",NA,NA
"SITE_1547","ROOM_10941","APPL_167823","Standard (approx 24in.)","Amana",NA,"ADB1300AFW0","Unknown","F61309536","No","No","Kitchen",NA,NA
"SITE_1548","ROOM_13335","APPL_119701","Standard (approx 24in.)","Whirlpool",NA,"GU2455XTSB2","Unknown","FU2107301","Yes","No","Kitchen",NA,NA
"SITE_1549","ROOM_19560","APPL_170197","Standard (approx 24in.)","KitchenAid",NA,"KDFE104DSS5","Unknown","F80868272","No","No","Kitchen",NA,NA
"SITE_155","ROOM_608","APPL_86112","Standard (approx 24in.)","Whirlpool",NA,"WDF540PADM2","Unknown","F60612378","Yes","No","Kitchen",NA,NA
"SITE_1550","ROOM_3405","APPL_138708","Standard (approx 24in.)","General Electric",NA,"GDT530PSD1SS","Unknown","HA853698B","No","No","Kitchen",NA,NA
"SITE_1551","ROOM_4761","APPL_16550","Standard (approx 24in.)","General Electric",NA,"GSD4060J00SS","Unknown","TH745225B","No","No","Kitchen",NA,NA
"SITE_1552","ROOM_45572","APPL_151951","Standard (approx 24in.)","General Electric",NA,"GDF520PGDOBB","Unknown","AA754933B","Unknown","No","Kitchen",NA,NA
"SITE_1553","ROOM_36822","APPL_137730","Standard (approx 24in.)","Bosch",NA,"SHEM63W55N/10","Unknown","Unknown","No","Unknown","Kitchen",NA,NA
"SITE_1555","ROOM_40837","APPL_74844","Standard (approx 24in.)","Bosch",NA,"SHE33M06UC/50","Unknown","SD880400330","No","No","Kitchen",NA,NA
"SITE_1556","ROOM_3414","APPL_82888","Standard (approx 24in.)","Whirlpool",NA,"DUB30P WPBO","Unknown","FR3002437","Yes","No","Kitchen",NA,NA
"SITE_1558","ROOM_10431","APPL_69654","Standard (approx 24in.)","Kenmore",NA,"#66516625692","Unknown","FG2505188","No","No","Kitchen",NA,NA
"SITE_1559","ROOM_25816","APPL_165452","Standard (approx 24in.)","Kenmore",NA,"66513002N511","Unknown","F63908253","No","No","Kitchen",NA,NA
"SITE_1560","ROOM_1407","APPL_96487","Standard (approx 24in.)","Bosch",NA,"SHP865ZD5N/01","Unknown","FD990602573","No","No","Kitchen",NA,NA
"SITE_1561","ROOM_4035","APPL_173207","Standard (approx 24in.)","Kenmore",NA,"66514753N512","Unknown","F90209559","No","No","Kitchen",NA,NA
"SITE_1562","ROOM_201","APPL_35823","Standard (approx 24in.)","Bosch",NA,"SHE863WF5N/11","Unknown","FD980801123","No","No","Kitchen",NA,NA
"SITE_1563","ROOM_11646","APPL_151859","Standard (approx 24in.)","Kenmore",NA,"665  17519200","Unknown","FM2383159","No","No","Kitchen",NA,NA
"SITE_1564","ROOM_26869","APPL_158695","Standard (approx 24in.)","Frigidaire",NA,"FDB635RBS0","Unknown","TH23647924","Yes","No","Kitchen",NA,NA
"SITE_1565","ROOM_5562","APPL_18843","Standard (approx 24in.)","Thermador",NA,"DWHD860RFP","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_1566","ROOM_27218","APPL_110060","Standard (approx 24in.)","Bosch",NA,"SHE3AR55UC/07","Unknown","FD920300787","No","No","Kitchen",NA,NA
"SITE_1567","ROOM_3794","APPL_111253","Standard (approx 24in.)","Kenmore",NA,"#15145","Unknown","FD23 18027","No","No","Kitchen",NA,NA
"SITE_1571","ROOM_40631","APPL_23663","Standard (approx 24in.)","Maytag",NA,"MDB7749SBM1","Unknown","F31402429","No","No","Kitchen",NA,NA
"SITE_1572","ROOM_17762","APPL_113558","Standard (approx 24in.)","Amana",NA,"ADB1400AGW1","Unknown","F81955284","No","No","Kitchen",NA,NA
"SITE_1574","ROOM_10961","APPL_134937","Standard (approx 24in.)","Amana",NA,"ADB1400AGW 1","Unknown","FX2918977","No","No","Kitchen",NA,NA
"SITE_1575","ROOM_3006","APPL_109535","Standard (approx 24in.)","Kenmore",NA,"#66516529000","Unknown","FL4625359","No","No","Kitchen",NA,NA
"SITE_1576","ROOM_41851","APPL_117234","Standard (approx 24in.)","Whirlpool",NA,"Unknown","Unknown","Unknown","Unknown","No","Kitchen","Unknown",NA
"SITE_1577","ROOM_36743","APPL_31768","Standard (approx 24in.)","Unknown",NA,"SHP878ZD5N 18","Unknown","FD010902511","No","No","Kitchen",NA,NA
"SITE_1578","ROOM_44194","APPL_93231","Standard (approx 24in.)","Kenmore",NA,"#3631404596","Unknown","UM 312953 R","No","No","Kitchen",NA,NA
"SITE_1579","ROOM_28137","APPL_93220","Standard (approx 24in.)","Maytag",NA,"MDBH969AWB3","Unknown","F12204155","Yes","No","Kitchen",NA,NA
"SITE_158","ROOM_18566","APPL_23049","Standard (approx 24in.)","Viking",NA,"VM0S200","2005","#123698","No","No","Kitchen",NA,NA
"SITE_1581","ROOM_41495","APPL_15797","Standard (approx 24in.)","KitchenAid",NA,"KDTE234GWH0","Unknown","F91411262","No","No","Kitchen",NA,NA
"SITE_1582","ROOM_11943","APPL_70457","Standard (approx 24in.)","Frigidaire",NA,"MIT157649Q","Unknown","TH54357895","Yes","No","Kitchen",NA,NA
"SITE_1583","ROOM_18296","APPL_163070","Standard (approx 24in.)","Samsung",NA,"Unknown","Unknown","Unknown","No","No","Kitchen","Unknown",NA
"SITE_1584","ROOM_46167","APPL_162399","Standard (approx 24in.)","Samsung",NA,"DW80M2020 US","Unknown","B03ZG8DKC10772W","Yes","No","Kitchen",NA,NA
"SITE_1586","ROOM_7725","APPL_8425","Standard (approx 24in.)","Whirlpool",NA,"WDT780SAEM1","Unknown","F61912544","No","No","Kitchen",NA,NA
"SITE_1587","ROOM_9567","APPL_145545","Standard (approx 24in.)","Kenmore",NA,"#5871501190","Unknown","#15301140792","Yes","No","Kitchen",NA,NA
"SITE_1588","ROOM_922","APPL_55610","Standard (approx 24in.)","Frigidaire",NA,"FFC02413US2S","Unknown","THR3731073","No","No","Kitchen",NA,NA
"SITE_1589","ROOM_23945","APPL_83507","Standard (approx 24in.)","Kenmore",NA,"66513229N413","Unknown","F70506807","No","No","Kitchen",NA,NA
"SITE_159","ROOM_41163","APPL_163228","Standard (approx 24in.)","KitchenAid",NA,"KDFM404KBS 0","Unknown","FX0301039","No","No","Kitchen",NA,NA
"SITE_1590","ROOM_35133","APPL_6580","Standard (approx 24in.)","Whirlpool",NA,"WDT730PAHZ0","Unknown","F92882722","No","No","Kitchen",NA,NA
"SITE_1592","ROOM_21855","APPL_47939","Standard (approx 24in.)","Bosch",NA,"SHE4AP06UC/03","Unknown","FD900200792","No","No","Kitchen",NA,NA
"SITE_1594","ROOM_4566","APPL_20124","Standard (approx 24in.)","Kenmore",NA,"665  15899100","Unknown","FL4610926","No","No","Kitchen",NA,NA
"SITE_1595","ROOM_28210","APPL_54954","Standard (approx 24in.)","Maytag",NA,"MDB7749SBW3","Unknown","F41415632","Yes","No","Kitchen",NA,NA
"SITE_1596","ROOM_15632","APPL_81311","Standard (approx 24in.)","Miele",NA,"G4 228SCU","Unknown","64/105186223","No","No","Kitchen",NA,NA
"SITE_1597","ROOM_42909","APPL_83238","Standard (approx 24in.)","Maytag",NA,"MDB8959SFZ4","Unknown","F65019553","Yes","No","Kitchen",NA,NA
"SITE_1598","ROOM_36137","APPL_22052","Standard (approx 24in.)","Whirlpool",NA,"WDF760SADM1","Unknown","F51916328","No","No","Kitchen",NA,NA
"SITE_1599","ROOM_23657","APPL_161002","Standard (approx 24in.)","Samsung",NA,"DW 203","Unknown","#081101674829","Yes","No","Kitchen",NA,NA
"SITE_16","ROOM_6812","APPL_152257","Standard (approx 24in.)","KitchenAid",NA,"KUDI24SEWH2","Unknown","FG3916771","No","No","Kitchen",NA,NA
"SITE_160","ROOM_11925","APPL_112602","Standard (approx 24in.)","Maytag",NA,"MDB8959AWS3","Unknown","F04205276","Yes","No","Kitchen",NA,NA
"SITE_1600","ROOM_18086","APPL_21506","Standard (approx 24in.)","Whirlpool",NA,"WDT750SAHZ0","Unknown","F92677061","No","No","Kitchen",NA,NA
"SITE_1601","ROOM_3906","APPL_41996","Standard (approx 24in.)","Bosch",NA,"SHE3ARFZUC/08 FD920702674","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_1602","ROOM_13108","APPL_29419","Standard (approx 24in.)","Kenmore",NA,"66515113K212","Unknown","F32403652","No","No","Kitchen",NA,NA
"SITE_1603","ROOM_18862","APPL_98803","Standard (approx 24in.)","Whirlpool",NA,"DU1301XTVQ2","Unknown","F02710385","No","No","Kitchen",NA,NA
"SITE_1604","ROOM_32633","APPL_22700","Standard (approx 24in.)","Kirkland",NA,"SUD5000KQ0","Unknown","FM1809256","No","No","Kitchen",NA,NA
"SITE_1605","ROOM_16950","APPL_108477","Standard (approx 24in.)","Bosch",NA,"SHE68T52UC/07","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_1606","ROOM_7546","APPL_52733","Standard (approx 24in.)","General Electric",NA,"ZBD6920P10SS","Unknown","RS774608B","No","No","Kitchen",NA,NA
"SITE_1607","ROOM_23661","APPL_67136","Standard (approx 24in.)","Bosch",NA,"SHP878ZP5N/01","Unknown","FD000500180","No","No","Kitchen",NA,NA
"SITE_1608","ROOM_29891","APPL_162029","Standard (approx 24in.)","Bosch",NA,"SHE65P05UC/63 FD910800238","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_1609","ROOM_17111","APPL_124615","Standard (approx 24in.)","Bosch",NA,"SHE53TF5UC/02","Unknown","FD9401 01253","No","No","Kitchen",NA,NA
"SITE_161","ROOM_19887","APPL_43060","Standard (approx 24in.)","Maytag",NA,"MDB4409PAW0","2012","F24936634","Yes","No","Kitchen",NA,NA
"SITE_1611","ROOM_28725","APPL_83146","Standard (approx 24in.)","Whirlpool",NA,"WDF520PADM9","Unknown","FX5171092","No","Yes","Kitchen",NA,NA
"SITE_1612","ROOM_29924","APPL_145625","Standard (approx 24in.)","Samsung",NA,"DW80K7050UG","2018","B03QG8DK503592E","Yes","No","Kitchen",NA,NA
"SITE_1613","ROOM_2250","APPL_4923","Standard (approx 24in.)","Miele",NA,"G 892 SC","Unknown","Unknown","Unknown","No","Kitchen",NA,NA
"SITE_1615","ROOM_521","APPL_119477","Standard (approx 24in.)","Frigidaire",NA,"LGBD243INF","Unknown","TH25268255","No","No","Kitchen",NA,NA
"SITE_1616","ROOM_44720","APPL_121965","Standard (approx 24in.)","Kenmore",NA,"#36315129100","Unknown","HG311096R","No","No","Kitchen",NA,NA
"SITE_1617","ROOM_31496","APPL_4765","Standard (approx 24in.)","LG",NA,"LDT7797ST","Unknown","804KWRE3B822","No","Yes","Kitchen",NA,NA
"SITE_1617","ROOM_27227","APPL_54384","Standard (approx 24in.)","KitchenAid",NA,"KDTE334GPS0","Unknown","F90528594","No","No","Kitchen",NA,NA
"SITE_1618","ROOM_29254","APPL_108521","Standard (approx 24in.)","Whirlpool",NA,"WDF530PLYW3","Unknown","F30622366","No","No","Kitchen",NA,NA
"SITE_1619","ROOM_12203","APPL_117313","Standard (approx 24in.)","KitchenAid",NA,"KUDS30IVWH0","Unknown","FY1702480","Unknown","No","Kitchen",NA,NA
"SITE_162","ROOM_44706","APPL_27838","Standard (approx 24in.)","Kenmore",NA,"#66516032401","Unknown","FS0102867","Unknown","No","Kitchen",NA,NA
"SITE_1620","ROOM_42428","APPL_128782","Standard (approx 24in.)","KitchenAid",NA,"KDTE334GPSO","Unknown","F81757678","No","No","Kitchen",NA,NA
"SITE_1621","ROOM_12759","APPL_14566","Standard (approx 24in.)","Bosch",NA,"SHEM63W55N/01","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_1622","ROOM_40223","APPL_43082","Standard (approx 24in.)","Maytag",NA,"MDB449SHZ0","Unknown","F82401091","No","No","Kitchen",NA,NA
"SITE_1623","ROOM_20113","APPL_138359","Standard (approx 24in.)","Maytag",NA,"MDB4949SHW1","Unknown","FX 270-5367","No","No","Kitchen",NA,NA
"SITE_1624","ROOM_16367","APPL_159669","Standard (approx 24in.)","Bosch",NA,"SHEM63W55N/20","Unknown","FD020602782","No","No","Kitchen",NA,NA
"SITE_1625","ROOM_33047","APPL_147584","Standard (approx 24in.)","Kenmore",NA,"66512762K310","Unknown","F30702664","No","No","Kitchen",NA,NA
"SITE_1627","ROOM_26048","APPL_100758","Standard (approx 24in.)","Bosch",NA,"Unknown","2021","Unknown","No","No","Kitchen","Unknown",NA
"SITE_1628","ROOM_8658","APPL_111336","Standard (approx 24in.)","Samsung",NA,"DW80K505OUS","2020","B03JG8DJ411708H","Yes","No","Kitchen",NA,NA
"SITE_1629","ROOM_16496","APPL_39562","Standard (approx 24in.)","Whirlpool",NA,"WDT750SAKZ0","Unknown","FA5104917","No","No","Kitchen",NA,NA
"SITE_163","ROOM_18538","APPL_152731","Standard (approx 24in.)","Electrolux",NA,"FFBD2406NS7B","Unknown","TH61725656","No","No","Kitchen",NA,NA
"SITE_1630","ROOM_42483","APPL_14686","Standard (approx 24in.)","Bosch",NA,"SHE3AR76 UC 28","Unknown","FD010500161","No","No","Kitchen",NA,NA
"SITE_1631","ROOM_10086","APPL_166975","Standard (approx 24in.)","KitchenAid",NA,"KUDS301XWH7","Unknown","F2W406125","No","No","Kitchen",NA,NA
"SITE_1631","ROOM_17605","APPL_114246","Standard (approx 24in.)","Frigidaire",NA,"GLD2350RCC0","Unknown","TH34727347","No","No","Kitchen",NA,NA
"SITE_1632","ROOM_9162","APPL_32213","Standard (approx 24in.)","Bosch",NA,"SHPM78Z55N01","Unknown","FD990900254","No","No","Kitchen",NA,NA
"SITE_1633","ROOM_29368","APPL_64830","Standard (approx 24in.)","Kenmore",NA,"66512793K311","Unknown","F44924686","No","No","Kitchen",NA,NA
"SITE_1634","ROOM_40283","APPL_85005","Standard (approx 24in.)","Kenmore",NA,"2214503-020","Unknown","FAO102092","No","No","Kitchen",NA,NA
"SITE_1635","ROOM_11530","APPL_52326","Standard (approx 24in.)","Kenmore",NA,"66513459K901","Unknown","#00903262","No","No","Kitchen",NA,NA
"SITE_1636","ROOM_24645","APPL_169580","Standard (approx 24in.)","KitchenAid",NA,"KUDP02CRBS1","Unknown","FT1710421","No","No","Kitchen",NA,NA
"SITE_1637","ROOM_12280","APPL_158655","Standard (approx 24in.)","Bosch",NA,"SHE43P02UC/64","Unknown","FD910401037","No","No","Kitchen",NA,NA
"SITE_1638","ROOM_13624","APPL_132438","Standard (approx 24in.)","Maytag",NA,"MDB5000AWA","Unknown","18727797WB","No","No","Kitchen",NA,NA
"SITE_1639","ROOM_29282","APPL_58504","Unknown","Frigidaire",NA,"Unknown","Unknown","Unknown","Unknown","Unknown","Kitchen","Unknown","IN USE"
"SITE_164","ROOM_42776","APPL_114414","Standard (approx 24in.)","Bosch",NA,"SHS863WD5N/11","Unknown","FD990300660","No","No","Kitchen",NA,NA
"SITE_1640","ROOM_39871","APPL_106376","Standard (approx 24in.)","Maytag",NA,"MDB4949SHZ 1","Unknown","FX3742386","No","No","Kitchen",NA,NA
"SITE_1641","ROOM_39897","APPL_111818","Standard (approx 24in.)","Amana",NA,"ADB1400AGW 3","Unknown","FX493252","No","No","Kitchen",NA,NA
"SITE_1642","ROOM_10309","APPL_12979","Standard (approx 24in.)","KitchenAid",NA,"KDTE334GPS0","Unknown","F80437910","No","No","Kitchen",NA,NA
"SITE_1643","ROOM_11169","APPL_60015","Standard (approx 24in.)","Bosch",NA,"SHXM98W75N/01","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_1644","ROOM_26692","APPL_26217","Standard (approx 24in.)","Amana",NA,"ADB1400PYW4","Unknown","YES 40707027","No","No","Kitchen",NA,NA
"SITE_1645","ROOM_20256","APPL_32911","Standard (approx 24in.)","KitchenAid",NA,"KIDS30IVWH0","Unknown","FY2304077","Yes","No","Kitchen",NA,NA
"SITE_1646","ROOM_22203","APPL_67305","Standard (approx 24in.)","Whirlpool",NA,"WDF330PAHS5","Unknown","FA3141328","No","No","Kitchen",NA,NA
"SITE_1647","ROOM_39274","APPL_93608","Standard (approx 24in.)","Whirlpool",NA,"WDT970SAHZ0","Unknown","FA2009626","No","No","Kitchen",NA,NA
"SITE_165","ROOM_7696","APPL_127632","Standard (approx 24in.)","Bosch",NA,"Unknown","Unknown","Unknown","Unknown","No","Kitchen","Unknown",NA
"SITE_166","ROOM_15343","APPL_110416","Standard (approx 24in.)","Bosch",NA,"SGE68X55UC/61","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_167","ROOM_46392","APPL_169039","Standard (approx 24in.)","Kenmore",NA,"#66516039402","2005","FS5113140","Unknown","No","Kitchen",NA,NA
"SITE_168","ROOM_28536","APPL_115320","Standard (approx 24in.)","KitchenAid",NA,"KDFE104DSS5","Unknown","F72821221","Yes","No","Kitchen",NA,NA
"SITE_169","ROOM_1268","APPL_134891","Standard (approx 24in.)","KitchenAid",NA,"KUDP01FLSS6","Unknown","FS0414935","Yes","No","Kitchen",NA,NA
"SITE_17","ROOM_5295","APPL_152934","Standard (approx 24in.)","Miele",NA,"G5575 SCVISF","Unknown","#100926150","No","No","Kitchen",NA,NA
"SITE_170","ROOM_46514","APPL_76074","Standard (approx 24in.)","Jenn Air",NA,"JDB8200AWP0","Unknown","F24705494","No","No","Kitchen",NA,NA
"SITE_171","ROOM_8126","APPL_106495","Standard (approx 24in.)","Amana",NA,"ADB1400AGW1","Unknown","F90950845","No","No","Kitchen",NA,NA
"SITE_1727","ROOM_15894","APPL_155599","Standard (approx 24in.)","Maytag",NA,"MDB4630AWW5","Unknown","F14001698","Unknown","No","Kitchen",NA,NA
"SITE_173","ROOM_10707","APPL_135471","Standard (approx 24in.)","Jenn Air",NA,"DW760W","Unknown","B6282053MH","No","No","Kitchen",NA,NA
"SITE_1730","ROOM_44019","APPL_26555","Standard (approx 24in.)","Other","Decor","DDW24M999US","2019","OF40GDAM200034B","Yes","Yes","Kitchen",NA,NA
"SITE_1731","ROOM_23219","APPL_131863","Standard (approx 24in.)","Bosch",NA,"SHE3AR55UC/12","2012","FD930501285","No","No","Kitchen","NAMEPLATE IS ILLEGIBLE",NA
"SITE_1732","ROOM_18567","APPL_128795","Standard (approx 24in.)","Frigidaire",NA,"FFBD2406NS11B","Unknown","TH74944628","No","No","Kitchen",NA,NA
"SITE_1733","ROOM_17273","APPL_43568","Standard (approx 24in.)","General Electric",NA,"PDT715SMN2ES","Unknown","HR742479B","No","No","Kitchen",NA,NA
"SITE_1735","ROOM_36695","APPL_12910","Standard (approx 24in.)","Kenmore",NA,"#63013912010","Unknown","#100080089194008415","No","No","Kitchen",NA,NA
"SITE_1736","ROOM_38815","APPL_58829","Standard (approx 24in.)","Fisher & Paykel",NA,"DD603-BK-USA","Unknown","#88411","No","No","Kitchen",NA,NA
"SITE_1737","ROOM_24249","APPL_97381","Standard (approx 24in.)","Unknown",NA,"Unknown","Unknown","Unknown","Yes","Unknown","Kitchen","Unknown",NA
"SITE_1738","ROOM_37284","APPL_124024","Compact (< 18in.)","Bosch",NA,"Unknown","Unknown","Unknown","Unknown","No","Kitchen","Unknown",NA
"SITE_1739","ROOM_36066","APPL_157450","Standard (approx 24in.)","Whirlpool",NA,"DUB810DWGG1","Unknown","FJ2521329","No","No","Kitchen",NA,NA
"SITE_174","ROOM_36285","APPL_146380","Standard (approx 24in.)","Miele",NA,"G 2470 SC SF","Unknown","41/080137430","No","No","Kitchen",NA,NA
"SITE_1741","ROOM_31929","APPL_32009","Standard (approx 24in.)","Bosch",NA,"SHX68P05UC/63","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_1742","ROOM_42474","APPL_104203","Standard (approx 24in.)","Maytag",NA,"MDB4949SKZ","2016","FA0201754","No","No","Kitchen",NA,NA
"SITE_1743","ROOM_39134","APPL_137665","Standard (approx 24in.)","LG",NA,"LDFN4542S","Unknown","105KWFN0A931","No","No","Kitchen",NA,NA
"SITE_1745","ROOM_21216","APPL_130783","Standard (approx 24in.)","Frigidaire",NA,"FFBD2407LS1C","Unknown","TH20460876","No","No","Kitchen",NA,NA
"SITE_1746","ROOM_9166","APPL_137848","Standard (approx 24in.)","Electrolux",NA,"FPHD2491KF0","Unknown","KH31212275","Yes","No","Kitchen",NA,NA
"SITE_1747","ROOM_33170","APPL_49331","Standard (approx 24in.)","LG",NA,"LDS5040ST","Unknown","#303KWZHBE765","Yes","No","Kitchen",NA,NA
"SITE_1749","ROOM_5690","APPL_106311","Standard (approx 24in.)","Whirlpool",NA,"WDT710PAHW1","2011","F90336043","Yes","No","Kitchen",NA,NA
"SITE_1750","ROOM_31417","APPL_153904","Standard (approx 24in.)","Bosch",NA,"SHP65T55C02","Unknown","FD950302469","No","No","Kitchen",NA,NA
"SITE_1752","ROOM_36657","APPL_45636","Standard (approx 24in.)","Frigidaire",NA,"FGID2466QF6A","Unknown","TH81810878","Yes","No","Kitchen",NA,NA
"SITE_1753","ROOM_33832","APPL_112360","Standard (approx 24in.)","KitchenAid",NA,"KUDP02CRWH2","Unknown","FT3502406","No","No","Kitchen",NA,NA
"SITE_1754","ROOM_27490","APPL_39273","Standard (approx 24in.)","Whirlpool",NA,"DU927QWDBO","Unknown","FG2906501","No","No","Kitchen",NA,NA
"SITE_1755","ROOM_12389","APPL_122465","Standard (approx 24in.)","Maytag",NA,"MDB8979SFZ9","2018","F83430681","No","No","Kitchen",NA,NA
"SITE_1756","ROOM_15081","APPL_25619","Standard (approx 24in.)","Samsung",NA,"DW80R5060UG","2020","B08ZG8DNB00285K","No","No","Kitchen",NA,NA
"SITE_1757","ROOM_13173","APPL_22499","Standard (approx 24in.)","Fisher & Paykel",NA,"DD24DCTW7","Unknown","MPP765688","No","No","Kitchen",NA,NA
"SITE_1759","ROOM_31544","APPL_7255","Standard (approx 24in.)","Ikea",NA,"IDT830SAGS0","Unknown","F94407684","No","No","Kitchen",NA,NA
"SITE_176","ROOM_3012","APPL_65924","Standard (approx 24in.)","KitchenAid",NA,"KDTM35DSS5","Unknown","F83447033","No","No","Kitchen",NA,NA
"SITE_1760","ROOM_42727","APPL_163834","Standard (approx 24in.)","Bosch",NA,"SHX68T55UC/02","Unknown","FD931101776","No","No","Kitchen",NA,NA
"SITE_1761","ROOM_41888","APPL_143523","Standard (approx 24in.)","Whirlpool",NA,"WDF330PAHS3","Unknown","F90789749","No","No","Kitchen",NA,NA
"SITE_1762","ROOM_32409","APPL_12155","Standard (approx 24in.)","Samsung",NA,"DW80J7550UG","Unknown","0CY4GDAH805002M","No","No","Kitchen",NA,NA
"SITE_1763","ROOM_15803","APPL_32452","Standard (approx 24in.)","Maytag",NA,"#MDB4949SDE2","Unknown","F53706497","Yes","No","Kitchen",NA,NA
"SITE_1764","ROOM_34568","APPL_107337","Standard (approx 24in.)","Frigidaire",NA,"FFID2426TBOA","Unknown","TH93740170","Yes","No","Kitchen",NA,NA
"SITE_1765","ROOM_26867","APPL_114187","Standard (approx 24in.)","Bosch",NA,"SHE53TF5UC/02","Unknown","FD950400801","Unknown","No","Kitchen",NA,NA
"SITE_1767","ROOM_32858","APPL_58724","Standard (approx 24in.)","Hotpoint",NA,"ADW1000K00WW","Unknown","AM835639B","No","No","Kitchen",NA,NA
"SITE_1768","ROOM_45980","APPL_22486","Standard (approx 24in.)","LG",NA,"LDF5678BD","2019","909KWTA07321","No","No","Dining Room",NA,NA
"SITE_1769","ROOM_12428","APPL_99887","Standard (approx 24in.)","Frigidaire",NA,"FBD2400KM112B","2017","TH91916458","No","No","Kitchen",NA,NA
"SITE_177","ROOM_29411","APPL_152576","Standard (approx 24in.)","LG",NA,"LDP6797BD","Unknown","905KWCF0W251","Yes","Unknown","Kitchen",NA,NA
"SITE_1773","ROOM_20348","APPL_32848","Standard (approx 24in.)","Frigidaire",NA,"FBD2400KW12B","Unknown","TH90314083","No","No","Kitchen",NA,NA
"SITE_1774","ROOM_38947","APPL_124642","Standard (approx 24in.)","KitchenAid",NA,"KDTE104DSS0","Unknown","F43737006","No","No","Kitchen",NA,NA
"SITE_1776","ROOM_22432","APPL_28719","Standard (approx 24in.)","Bosch",NA,"SHY56A05UC/23","Unknown","FD860113192","No","No","Kitchen",NA,NA
